User ID,ID,Data Provider,Project Name,Consumer Team,Consumer Name,Consumer Description,Variation Type,Variation Value,Purpose,AI Final Decision,Human Expert: Seniority,Human Expert: Hastiness (1: Very Hasty | 7: Very Formal),Human Expert: Meaning Preservation (1: Very Different | 7: Very Similar),Time on Question (seconds),Total Elapsed Time (seconds)
user_945,64e471f296e53221766b63e67b4618d5c8fc6bed5b3375af5c8d80b66e35da03,Order Lines,Campaign Effectiveness Analysis,marketing,Campaign Insights Tool,Facilitates detailed analysis of marketing campaign performance to improve strategy and ROI.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Need access to Order Lines data ASAP for the marketing team. Gotta check how our marketing campaigns,Accept,Intern,3,5,13.57,989.76
user_945,5de826f8638ff6dd168934eb3da55530f3b28d04f50b7e2da0e3026a73c8ea38,Underwriting Life Insurance,Third-Party Risk Assessment Integration,actor,Third-Party Risk Manager,A comprehensive platform evaluating third-party risks and strengthening partnerships.,none,Original Request,The Actor team proposes integrating exclusive third-party data and public risk data for a refined th,Reject,Junior Analyst,3,None - Original Request,13.66,1003.43
user_945,9b65f2f2236bc85b26d1786f0b7a96fd739a453336bb573d5f484d48c3bf3b52,Benefit,Payment Integrity Monitor,contracts,FinGuard,Monitors payment activities to ensure financial accountability and irregularity detection.,combined,"intern + neutral (standard professional, no particular urgency or formality)",I'm requesting access to the payment information fields to check for any irregularities in our claim,Accept,Junior Analyst,5,4,11.72,1015.15
user_945,39aa9bfacfcc3308a652158344fc79f32fc14b57365d12dd8c7b252eb12abfe6,Products,Sales Strategy Development,platform-team,Sales Strategy Enhancer,Focuses on sales pattern analysis to improve sales strategies and align them with consumer expectations.,combined,"junior analyst + neutral (standard professional, no particular urgency or formality)",I'm looking to improve our sales strategies by studying sales patterns and customer feedback from ou,Accept,Junior Analyst,4,5,17.13,1032.28
user_945,980f7211ecc0b9866aed87755fb597ad504e36460d4c1ed1e342f790b70a77bb,Customers,Customer Behavior Analytics,platform-team,User Behavior Dashboard,Monitors and analyzes user interactions with the platform to inform interface improvements.,combined,"intern + very hasty (typos, shorthand, missing punctuation, casual phrasing)","hey, can I get access to the anonymized customer data? stuff like how often ppl log in & their order",Reject,Junior Analyst,3,4,14.64,1046.92
user_945,ab19af49dfaf765c37a9852fbfac73328cdbc036ac141b7b69dc0f72121611fb,Actor,Automatic Claim Processing,claims--benefit,Automated Claims Handler,Streamlines the claim verification process by automatically validating customer identity through prior contact and payment information.,combined,"executive/CEO + neutral (standard professional, no particular urgency or formality)",Our application needs access to actors' contact information and payment methods to validate identiti,Reject,Mid-level Analyst,5,5,11.77,1058.69
user_945,efe5995b6132a912b685011ccc6fe376e28b30dc03780017d6b27bfe49904cfa,Products,Marketing Trend Analysis,marketing,Campaign Effectiveness Tracker,Analyzes marketing data to identify successful strategies within product categories.,combined,"executive/CEO + neutral (standard professional, no particular urgency or formality)","To evaluate the success of our marketing campaigns across various product categories, I request a co",Accept,Senior Manager,6,5,15.55,1074.24
user_945,ad05cf3cf9a088417e1558ee42142ea5819f2575ec0d911951a4186757606cc3,Campaigns,Channel Performance Insights,logistics,Channel Insight Tool,Utilizes campaign data to align product distribution with market-driven demand across various channels.,combined,"intern + very hasty (typos, shorthand, missing punctuation, casual phrasing)","hey i need some info on how our campaigns are doing in diff channels for logistics planning, wanna s",Accept,Senior Manager,2,3,17.86,1092.1
user_945,9b65f2f2236bc85b26d1786f0b7a96fd739a453336bb573d5f484d48c3bf3b52,Benefit,Payment Integrity Monitor,contracts,FinGuard,Monitors payment activities to ensure financial accountability and irregularity detection.,combined,"executive/CEO + neutral (standard professional, no particular urgency or formality)",We are looking to review the payment information fields within our claims process to identify any po,Accept,Senior Manager,4,5,20.46,1112.56
user_945,cfe9eae62c3e489ddaacc950dfdb89cf8633b9a1c46539ab6389084e541a275a,Campaigns,Cross-channel Performance Optimization,shop-operations,Channel Optimizer,Enhances promotional campaigns by analyzing and optimizing performance across different marketing channels.,combined,"intern + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey can i get access to data on how our promotions are doing across diff channels? need to see what',Reject,Director,1,2,16.01,1128.57
user_945,e0414e7d6ebd9f33e9191d4c4ea67ca2f8f84e469e64c5b7bd5c0864af6acf75,Customers,Customer Satisfaction Enhancement,logistics,Satisfaction Optimizer,Analyzes feedback and order data to enhance customer shipping experiences and increase satisfaction.,combined,"senior manager + neutral (standard professional, no particular urgency or formality)",I would like to request access to data from past customer orders to review feedback concerning shipp,Accept,Lead,4,3,27.79,1156.36
user_945,cb20bf2ae3f891b71f0d80397f4d26c29e723efa4a2b3a7ddc8a1de1ff184913,Fulfilment,Internal Fraud Detection,enabling-team,Fraud Detection Module,Monitors and analyzes data to detect potential internal fraud within fulfilment operations.,none,Original Request,The Enabling Team requires fulfilment data to identify potential internal fraud. By cross-referencin,Accept,Mid-level Analyst,6,None - Original Request,14.63,1170.98
user_945,1564cda9c4539cb75f1ec7a5fd5f195a667bb15351449d1d07873d2a952405ee,Fulfilment,Logistics Efficiency Analysis,shop-operations,Logistics Efficiency Tool,Analyzes logistics data to improve delivery speed and reduce costs.,combined,"senior manager + neutral (standard professional, no particular urgency or formality)","I would like to request access to the fulfilment data for our Shop Operations team. Specifically, we",Accept,Mid-level Analyst,5,6,36.59,1207.58
user_945,c858a5fca3357b6b0d6ec07a14b99958b615bf45be0ad0cfb4ff963aeaf38332,Order,Inventory Planning and Forecasting,marketing,Demand Forecasting Tool,Forecasts inventory needs based on order patterns to enhance supply chain efficiency and marketing alignment.,combined,"senior manager + neutral (standard professional, no particular urgency or formality)",I would like to request access to order data for the Marketing team. This will enable us to analyze ,Accept,Lead,6,7,22.61,1230.18
user_945,ab69b150ceb6c95ac766140389d6a38cd994394bd1ab55a7eb1063d152c76303,Underwriting Life Insurance,Customer Behavioral Prediction Analysis,marketing,Behavior Prediction Analyzer,A tool designed to predict customer behaviors impacting policy renewals and retention strategies.,combined,"senior manager + very formal (precise legal-style language, complete sentences, no contractions)",The Marketing Division seeks authorization to access public risk data and health risk assessments fo,Reject,Senior Manager,6,5,49.74,1279.92
user_945,07aeedcfdfa66dbf0c568f00f3486debce3b638a5ee08d03331bf39fa84a7841,Campaigns,Channel Impact Evaluation,platform-team,Impact Evaluator,Evaluates marketing campaign impacts to refine content delivery systems and improve user engagement on the platform.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)","In pursuit of optimizing the platform's capabilities, I hereby request a comprehensive analysis of c",Reject,Director,7,7,72.75,1352.67
user_945,65f5cdb43140198caa7e23942005802bc5ae739d3c3d5ad454c1b3a096855ebf,Customers,Payment Risk Assessment,platform-team,Risk Analysis Tool,Assesses payment method risks to secure transaction processes and reduce potential financial threats.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Need payment data ASAP—checking risks w/ payment methods. Gotta make sure transactions are secure. T,Reject,Lead,1,1,134.63,1487.31
user_534,07bc37d2571dc99c90d55b96b3b0e76b6e29c4b8a1223c2de197952be6bd64f0,Payments,Real-time Fraud Prevention Alerts,platform-team,Fraud Alert System,Enhances fraud prevention through real-time alerts and monitoring of transaction data.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)",In order to develop a system capable of issuing alerts in instances where a transaction deviates fro,Accept,Lead,5,4,104.66,104.79
user_534,8542fd448abb4070ba8d661455c75f06ceae2f9323a775de1341fd3d91cb5fa3,Actor,Contract Renewal Prediction,contracts,Renewal Forecasting Model,Anticipates contract renewal opportunities through analysis of historic contract data and predicted changes in customer preferences.,combined,"intern + very formal (precise legal-style language, complete sentences, no contractions)","Dear [Recipient's Name],

I am writing to request access to specific data for the purpose of conduct",Reject,Mid-level Analyst,5,3,44.26,149.05
user_534,1a75519c2f97e276bb5fb1d3494405b45de776bbe847b78f8c15efbc2951b485,Actor,Underwriting Audit Enhancement,underwriting,Underwriting Compliance Checker,Assures underwriting accuracy and compliance through comprehensive verification of financial and account data.,combined,"intern + neutral (standard professional, no particular urgency or formality)",I would like to request access to the actors' payment details and online account history for an audi,Reject,Senior Manager,4,6,40.97,190.02
user_534,9fcc3376b1bf5b1897c2f65f61f0967d81890b9dae938017012b1799a341d60d,Campaigns,Channel Performance Assessment,platform-team,Ad Efficiency Analyzer,Analyzes channel performance to optimize ad placements and content distribution across the platform.,combined,"intern + neutral (standard professional, no particular urgency or formality)",I would like to request access to the campaign data related to distribution channels. This informati,Accept,Mid-level Analyst,3,4,52.44,242.46
user_534,b9a4865366feb253fe59726c67d3ce20cf7f87e6b776be6bb3d16b470584b098,Life Insurance Contracts,Customer Profiling for Personalized Marketing,marketing,Customer Profiling Engine,Generates customer profiles to tailor marketing campaigns for improved engagement.,combined,"intern + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey so i need the data on policyholders u know like demographics n past insurance choices so we can ,Reject,Intern,1,2,23.65,266.1
user_534,29942dab780c0abe694cf73ff4a732f06a41c6a3bd91edf08162020aad26da75,Products,Price Margin Optimization,platform-team,Price Optimization Engine,A tool for analyzing and optimizing product pricing based on cost data and market conditions.,combined,"junior analyst + very hasty (typos, shorthand, missing punctuation, casual phrasing)",need access to pricing info like buy price & margin info so we can tweak pricing models. wanna make ,Reject,Senior Manager,2,5,33.01,299.11
user_534,3f5c9aa1b7ffcb1393b809500dd0a83f503db279fe04c2a97b724aab6c8b2e6d,Customers,Product Recommendations Engine,logistics,Recommendation Suite,Enhances customer shopping experience with tailored product recommendations.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)",I hereby formally request access to the customer purchase history data for the purpose of integratin,Reject,Mid-level Analyst,5,6,247.97,547.08
user_534,0ef1c80eb3c57b2e6cca3237f9150b24c19508a4457969a0cff5ba4b5665e859,Marketing Campaigns,Competitive Positioning Analysis,actor,Competitive Insights Dashboard,Provides market positioning reports and competitive analysis insights to guide strategic business decisions.,combined,"senior manager + very formal (precise legal-style language, complete sentences, no contractions)",I hereby formally request access to the marketing campaign data for the purpose of conducting a thor,Accept,Junior Analyst,5,6,41.3,588.38
user_534,37fa85ba016c5b23aeeab56f01170bbdafaaeb853a83a843c9617482ef67a27e,Actor,Data-Driven Customer Outreach,marketing,Personalized Outreach Engine,Customizes outreach strategies tailored to individual customer preferences and behaviors to boost conversion rates.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Need quick access to data on pmt methods & consents for mktg. Want to tweak our comms to match how p,Reject,Director,2,3,38.29,626.67
user_534,9fcc3376b1bf5b1897c2f65f61f0967d81890b9dae938017012b1799a341d60d,Campaigns,Channel Performance Assessment,platform-team,Ad Efficiency Analyzer,Analyzes channel performance to optimize ad placements and content distribution across the platform.,combined,"junior analyst + very formal (precise legal-style language, complete sentences, no contractions)",I respectfully request access to the campaign data specifically pertaining to the channels of distri,Accept,Mid-level Analyst,5,5,175.34,802.01
user_534,31db55b24dbe49bf94e9e4dfb72eeb4fb25b38b383dcdd78aaa2fa4e31da76f4,Benefit,Fraud Detection Enhancement,actor,FraudShield,A strategic application enhancing fraud detection through detailed claims data analysis.,combined,"senior manager + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Need data on beneficiaries & payment info ASAP - gotta boost fraud detection. Want to catch weird cl,Accept,Lead,2,4,28.24,830.24
user_534,f43e3914f3e8110aaedcea54dd9781057c917aee5a2bf3cb50fb727e1486d361,Underwriting Life Insurance,Predictive Loan Default Modeling,contracts,Loan Default Predictor,A predictive tool for assessing default risks among policyholders to inform financial decision-making.,combined,"executive/CEO + neutral (standard professional, no particular urgency or formality)",I am considering the use of creditworthiness data to create predictive models for assessing loan def,Reject,Senior Manager,5,5,49.09,879.34
user_534,f43e3914f3e8110aaedcea54dd9781057c917aee5a2bf3cb50fb727e1486d361,Underwriting Life Insurance,Predictive Loan Default Modeling,contracts,Loan Default Predictor,A predictive tool for assessing default risks among policyholders to inform financial decision-making.,combined,"senior manager + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey need access to creditworthiness data ASAP wanna build some predictive models for loan default ri,Reject,Director,3,4,25.47,904.81
user_534,87dfbd32e8d97085612ccdd5678d8fe469e7d33f253e16f39c6366e098d624fd,Marketing Campaigns,Unauthorized Data Access Review,actor,Security Breach Analysis Tool,Detects unauthorized data access by examining inconsistencies and anomalies within campaign data flows.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Hey need quick look at marketing campaign data check for any weird access to customer info wanna cat,Accept,Director,1,3,19.08,923.89
user_534,a123ff379b4304b724362b7d33ce51c74fa25197af337882f4228124ce94a4af,Life Insurance Contracts,Enhanced Retention Strategies,marketing,Retention Strategy Analyzer,Analyzes historical data to devise strategies for improving customer retention rates.,none,Original Request,"By analyzing historical data on premiums and contract terms, we aim to develop strategies to minimiz",Accept,Senior Manager,4,None - Original Request,36.14,960.03
user_534,6a45424c65f670cb4a1cd4ca4abcc75622b59f0a07594ae24f0b229c8ce5800a,Life Insurance Contracts,Life Event Trigger Identification,marketing,Life Event Trigger System,Identifies significant life changes for targeted upselling and customer engagement.,combined,"senior manager + neutral (standard professional, no particular urgency or formality)","I would like to gain insights into significant life events, such as marriage or childbirth, from our",Accept,Senior Manager,5,6,28.32,988.35
user_534,85ab75585d5057038c61327a5591720d18423b59f24561a98664ed2a5462d4e2,Customers,Enhanced Customer Service Training,platform-team,Service Training Module,Develops enhanced customer service training based on data-driven insights about customer interactions.,combined,"executive/CEO + neutral (standard professional, no particular urgency or formality)",I would like to request access to anonymized data on customer service interactions. This information,Accept,Mid-level Analyst,5,5,33.28,1021.63
user_534,07aeedcfdfa66dbf0c568f00f3486debce3b638a5ee08d03331bf39fa84a7841,Campaigns,Channel Impact Evaluation,platform-team,Impact Evaluator,Evaluates marketing campaign impacts to refine content delivery systems and improve user engagement on the platform.,combined,"junior analyst + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey need data 4 campgn impacts on diff channels 2 help platform team improve content delivery n user,Reject,Senior Manager,1,2,36.79,1058.42
user_534,578fc7428282f7b993611f2001293896cf4d07c3d21bf7b9cdb5427db47b5cc4,Benefit,Customer Retention Strategy,marketing,Loyalty Enhancement Platform,A system designed to enhance customer retention through analysis of claims timing and reasons.,combined,"executive/CEO + neutral (standard professional, no particular urgency or formality)",I would like to access data on the reasons and dates of recent claims to analyze client trends and i,Reject,Lead,6,7,22.5,1080.93
user_534,c11af745bcf38d34268d01441aaeca7d65952b88b29bf84cb975a5e48d0ae803,Benefit,Claims Forecasting System,underwriting,Claims Predictor,Forecasts future claims potential to improve staffing and budget planning.,none,Original Request,"For better resource allocation in claims management, we require access to beneficiary and date data.",Accept,Lead,5,None - Original Request,14.14,1095.07
user_534,b831ed3e0e096652ebf1dbb49c09bbcd81e630b292ee1ee990c68e34ae135c0d,Marketing Campaigns,Cross-Sell Opportunity Maximizer,contracts,Cross-Sell Predictor,Predicts and identifies potential cross-selling opportunities leveraging historical and current customer data.,combined,"junior analyst + neutral (standard professional, no particular urgency or formality)","I'm looking to access marketing campaign data, especially information about successful target profil",Accept,Senior Manager,3,5,28.09,1123.16
user_534,10b0c8f06a35c1c6202e0c15968967516981b46a27bf607982e753a071fc4858,Customers,Personalized Marketing Campaigns,marketing,Customer Insight Engine,Gathers and analyzes customer data to deliver targeted marketing content and promotions.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)",The Marketing Department seeks to utilize customer data in order to develop marketing campaigns that,Reject,Senior Manager,6,6,207.98,1331.14
user_534,c858a5fca3357b6b0d6ec07a14b99958b615bf45be0ad0cfb4ff963aeaf38332,Order,Inventory Planning and Forecasting,marketing,Demand Forecasting Tool,Forecasts inventory needs based on order patterns to enhance supply chain efficiency and marketing alignment.,combined,"junior analyst + neutral (standard professional, no particular urgency or formality)","Hi,

I’d like to request access to order data for the Marketing team. We need this information to lo",Reject,Intern,4,4,32.76,1363.9
user_534,586a03f1880794102b711bbfe8cdf2c782b00055377ee61d335b5374f58f5576,Products,Competitor Pricing Analysis,platform-team,Market Positioning Analyzer,Provides analytical insights into competitor pricing strategies to optimize our market pricing decisions.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)",It is imperative to acquire an understanding of competitor pricing strategies through the analysis o,Accept,Executive/CEO,5,7,51.68,1415.58
user_534,4ad861cf2fd4fe2a6bfd111155a4fccc16b08d3df9e29920c634dff4e6d95e0f,Actor,Risk Assessment Enhancement,underwriting,Enhanced Risk Assessment Tool,Utilizes advanced analytics to improve risk scoring by integrating digital and historical contract data.,combined,"junior analyst + very hasty (typos, shorthand, missing punctuation, casual phrasing)","hey, super quick – need access to online acct activities & links to old contracts for refining our u",Reject,Senior Manager,1,5,65.32,1480.91
user_534,ccf085ed0eca44d6c24d68f764389e2d6b1d182ffedffa60d99cc70d59d37272,Actor,Customer Trust Analysis,marketing,Customer Trust Management,Enhances customer relations and trust by improving communication related to data and privacy practices.,combined,"intern + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey i need access to contact info & data usage consents from folks with current contracts. wanna loo,Reject,Mid-level Analyst,4,3,94.46,1575.37
user_534,9b65f2f2236bc85b26d1786f0b7a96fd739a453336bb573d5f484d48c3bf3b52,Benefit,Payment Integrity Monitor,contracts,FinGuard,Monitors payment activities to ensure financial accountability and irregularity detection.,combined,"intern + very formal (precise legal-style language, complete sentences, no contractions)","In order to prevent financial discrepancies within the claims payments process, I respectfully reque",Accept,Director,7,7,54.89,1630.26
user_534,1a75519c2f97e276bb5fb1d3494405b45de776bbe847b78f8c15efbc2951b485,Actor,Underwriting Audit Enhancement,underwriting,Underwriting Compliance Checker,Assures underwriting accuracy and compliance through comprehensive verification of financial and account data.,combined,"junior analyst + neutral (standard professional, no particular urgency or formality)",I would like to request access to the actors' payment details and their online account history. This,Reject,Senior Manager,5,6,32.75,1663.01
user_534,ab5aa0fc2b1db853c331f697ea79ebd6f7368ae2e4007502f7588e15d9a85609,Products,Logistics Efficiency Enhancement,enabling-team,Logistics Optimizer,Analyzes logistical data to enhance warehouse efficiency and optimize transport routes.,combined,"senior manager + very formal (precise legal-style language, complete sentences, no contractions)","In order to enhance logistics efficiency, I hereby formally request access to stock and warehouse da",Accept,Director,6,7,39.89,1702.9
user_534,65f5cdb43140198caa7e23942005802bc5ae739d3c3d5ad454c1b3a096855ebf,Customers,Payment Risk Assessment,platform-team,Risk Analysis Tool,Assesses payment method risks to secure transaction processes and reduce potential financial threats.,combined,"intern + neutral (standard professional, no particular urgency or formality)","Hi [Recipient's Name],

I hope you're doing well. I'm reaching out to request access to customer pay",Reject,Mid-level Analyst,4,6,28.56,1731.46
user_534,1a75519c2f97e276bb5fb1d3494405b45de776bbe847b78f8c15efbc2951b485,Actor,Underwriting Audit Enhancement,underwriting,Underwriting Compliance Checker,Assures underwriting accuracy and compliance through comprehensive verification of financial and account data.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)",I hereby formally request access to the payment information and online account history of actors for,Accept,Director,7,7,39.76,1771.22
user_534,1a75519c2f97e276bb5fb1d3494405b45de776bbe847b78f8c15efbc2951b485,Actor,Underwriting Audit Enhancement,underwriting,Underwriting Compliance Checker,Assures underwriting accuracy and compliance through comprehensive verification of financial and account data.,combined,"intern + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey can i get access to the actors' pay info and online account hist? it's for an audit we're doing ,Reject,Junior Analyst,1,7,94.9,1866.11
user_534,c11af745bcf38d34268d01441aaeca7d65952b88b29bf84cb975a5e48d0ae803,Benefit,Claims Forecasting System,underwriting,Claims Predictor,Forecasts future claims potential to improve staffing and budget planning.,combined,"junior analyst + neutral (standard professional, no particular urgency or formality)",I'm working on a project to help us manage resources more effectively in our claims department. To d,Accept,Mid-level Analyst,4,6,36.63,1902.75
user_534,7d048068406f7736e510c9e426234e802e69de48346fa72c9b0e8efe73237c00,Order,Logistics Cost Optimization,logistics,Logistics Cost Analyzer,Analyzes shipping data to identify cost-saving opportunities and improve supply chain efficiency.,combined,"junior analyst + very formal (precise legal-style language, complete sentences, no contractions)","To Whom It May Concern,

I am writing to formally request access to the order and delivery data on b",Accept,Director,7,7,68.39,1971.13
user_534,8ccec5190e0fee9d1102f2f61831f7a2691523a317e470562538743690f84b49,Payments,Refund Optimization Process,enabling-team,Refund Analysis Suite,Optimizes refund processes by analyzing transaction patterns and refund data.,combined,"intern + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey can i get data on refund transactions asap? need to check out past refunds to see why ppl are re,Reject,Junior Analyst,1,6,39.95,2011.08
user_534,432fb8a48ecc0d440192903e44c6d3306cf9b14a985fcc9a64333635a03d1c5e,Actor,Premium Adjustment Justification,underwriting,Premium Analysis and Justification Tool,Justifies premium adjustments by evaluating customer risk through payment and contract data.,combined,"junior analyst + neutral (standard professional, no particular urgency or formality)",I'm requesting access to data on actor payment methods and their connected contracts. The goal is to,Reject,Mid-level Analyst,5,7,37.37,2048.46
user_534,16de1121d6a816ea5986959a1fa9271ef1e40eee7449b1f40cd5fa7466ed5576,Life Insurance Contracts,Insight Generation for Premium Adjustments,underwriting,Premium Adjustment Platform,Provides insights that guide dynamic premium setting strategies based on historical analysis.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)","Need sum insured n premium data asap, wanna check how coverage levels n premium adjustments match up",Reject,Junior Analyst,1,5,44.9,2093.35
user_534,55b95bdb81eb412d2ce229bca7de26e793877b212fa59ba41006d660c41698b0,Life Insurance Contracts,Beneficiary Verification,claims--benefit,Beneficiary Verification Tool,Confirms beneficiary data to secure the legitimacy of insurance claims.,combined,"executive/CEO + neutral (standard professional, no particular urgency or formality)",I would like to request access to the names and relationship data of beneficiaries listed under poli,Reject,Mid-level Analyst,5,6,46.11,2139.47
user_534,dc84cdb4cbfaae31c5cc3d5abd92a253ae757178820a40f93e2bb1ba343122dc,Customers,Order Fulfillment Optimization,logistics,Fulfillment Predictor,Enhances logistical operations by forecasting order volumes and streamline fulfillment processes.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Need quick access to cust shipping info n order history for the logistics crew. Gotta analyze shipme,Accept,Junior Analyst,1,6,38.12,2177.59
user_534,d4ff8cc7eb39c6555258259773b2def6a4ce2b8b54a754db408184f3876c466f,Benefit,Marketing Target Optimization,marketing,Campaign Precision Tool,Optimizes marketing campaign timing and targeting based on client lifecycle and claim trends.,combined,"intern + neutral (standard professional, no particular urgency or formality)",I am requesting access to the date and reason data fields to help improve our marketing campaigns. B,Accept,Mid-level Analyst,5,6,29.58,2207.17
user_534,e8b56c6863caf762d5cff4c5f057d40c8fcd736da34ed6c484c277ba30131a17,Order,Customer Demographics Insight,marketing,Customer Insight Analyzer,Analyzes customer demographics and behaviors to optimize marketing strategies,combined,"intern + very formal (precise legal-style language, complete sentences, no contractions)",I am writing to formally request access to the order data on behalf of the Marketing team. The purpo,Accept,Director,7,7,45.25,2252.42
user_534,d4ff8cc7eb39c6555258259773b2def6a4ce2b8b54a754db408184f3876c466f,Benefit,Marketing Target Optimization,marketing,Campaign Precision Tool,Optimizes marketing campaign timing and targeting based on client lifecycle and claim trends.,combined,"intern + very formal (precise legal-style language, complete sentences, no contractions)","I am writing to formally request access to the specific data fields pertaining to dates and reasons,",Reject,Director,7,7,38.51,2290.93
user_534,a123ff379b4304b724362b7d33ce51c74fa25197af337882f4228124ce94a4af,Life Insurance Contracts,Enhanced Retention Strategies,marketing,Retention Strategy Analyzer,Analyzes historical data to devise strategies for improving customer retention rates.,combined,"junior analyst + very hasty (typos, shorthand, missing punctuation, casual phrasing)","""hey need 2 look at past data on premiums n contracts wanna figure out how changes in premiums or co",Reject,Junior Analyst,1,6,35.86,2326.78
user_534,6a45424c65f670cb4a1cd4ca4abcc75622b59f0a07594ae24f0b229c8ce5800a,Life Insurance Contracts,Life Event Trigger Identification,marketing,Life Event Trigger System,Identifies significant life changes for targeted upselling and customer engagement.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)","The objective of this request is to obtain and analyze data related to significant life events, such",Reject,Director,5,6,30.28,2357.06
user_534,b831ed3e0e096652ebf1dbb49c09bbcd81e630b292ee1ee990c68e34ae135c0d,Marketing Campaigns,Cross-Sell Opportunity Maximizer,contracts,Cross-Sell Predictor,Predicts and identifies potential cross-selling opportunities leveraging historical and current customer data.,combined,"executive/CEO + very formal (precise legal-style language, complete sentences, no contractions)","In pursuit of optimizing our strategic initiatives, I hereby formally request access to the marketin",Reject,Director,7,7,34.68,2391.74
user_534,a123ff379b4304b724362b7d33ce51c74fa25197af337882f4228124ce94a4af,Life Insurance Contracts,Enhanced Retention Strategies,marketing,Retention Strategy Analyzer,Analyzes historical data to devise strategies for improving customer retention rates.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Need data on past premiums & contract terms. Want to strategize on cutting policy lapses. How do cha,Accept,Mid-level Analyst,2,6,33.81,2425.55
user_534,bd7b9717630b7177aecf10a02c0dcbdb02b9d42dce0a5215ae1dc5d541eae71e,Order Lines,Logistics Demand Forecasting,logistics,Demand Forecasting System,Enhances stock and resource allocation by predicting product demand with high accuracy.,combined,"executive/CEO + very hasty (typos, shorthand, missing punctuation, casual phrasing)",Need access to 'Order Lines' data thru API asap. Logistics team wants to tweak demand forecast algos,Accept,Junior Analyst,1,6,43.45,2469
user_534,b9a4865366feb253fe59726c67d3ce20cf7f87e6b776be6bb3d16b470584b098,Life Insurance Contracts,Customer Profiling for Personalized Marketing,marketing,Customer Profiling Engine,Generates customer profiles to tailor marketing campaigns for improved engagement.,combined,"junior analyst + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey can I get the policyholder base data? wanna make some cool marketing stuff that really clicks wi,Reject,Senior Manager,6,7,53.7,2522.71
user_534,b996e57f625ba5a93e4cc70ddb09583be42678227126aabe7506d1a9732a748f,Marketing Campaigns,Risk Profile Adjustment Modeling,underwriting,Dynamic Risk Modeler,Improves risk management by applying dynamic models based on integrated behavioral and marketing data insights.,combined,"intern + very formal (precise legal-style language, complete sentences, no contractions)",I respectfully request access to the data pertaining to customer behavior as influenced by marketing,Accept,Director,7,7,42.32,2565.03
user_534,31db55b24dbe49bf94e9e4dfb72eeb4fb25b38b383dcdd78aaa2fa4e31da76f4,Benefit,Fraud Detection Enhancement,actor,FraudShield,A strategic application enhancing fraud detection through detailed claims data analysis.,combined,"junior analyst + very hasty (typos, shorthand, missing punctuation, casual phrasing)",hey need access to bene n payment data quick wanna check for weird claim patterns. gonna look at pay,Reject,Junior Analyst,1,6,30.51,2595.54
